ID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
271,70,8400,7,2004,2005,109,712,761,1473,1484,0,1484,2,0,7,0,2,606,0,35,213000
272,65,8773,7,2004,2004,98,24,1390,1414,1414,0,1414,2,0,6,0,2,494,132,105,185500
273,67,8777,3,1945,2007,0,0,0,0,640,0,640,1,0,5,0,1,240,0,0,84900
274,68,8842,5,1954,1954,0,0,381,381,992,0,992,1,0,6,0,1,319,60,0,155891
275,75,9825,5,1965,1965,0,0,0,0,1664,0,1664,2,0,8,0,0,0,0,0,100000
276,60,10044,5,1968,1968,0,1070,126,1196,1196,0,1196,1,0,6,0,1,336,257,0,144000
277,89,11792,4,1948,1950,0,0,744,744,792,328,1120,1,0,5,0,2,480,0,0,64000
278,65,6305,6,1975,1975,0,528,480,1008,1096,0,1096,1,0,5,1,1,352,0,0,125200
279,94,7819,6,1976,1976,0,422,480,1029,1117,0,1117,1,0,6,1,2,672,144,0,107000
280,64,6410,4,1958,1958,0,0,960,960,960,0,960,1,0,5,0,0,0,0,0,90000
281,80,8546,4,2003,2004,0,0,1121,1121,1121,0,1121,2,0,5,0,2,440,132,64,140000
282,52,8741,6,1945,1950,0,94,641,735,798,689,1487,1,1,7,1,1,220,0,140,113000
283,60,12180,4,1941,1950,0,348,324,672,672,252,924,1,0,5,0,1,280,0,0,80000
284,68,8562,5,1957,2002,145,383,833,1216,1526,0,1526,1,0,7,1,1,364,116,78,144500
285,67,4853,5,1924,1999,203,133,974,1107,1296,0,1296,2,0,5,1,1,260,0,0,104000
286,66,6858,6,1915,1950,0,0,806,806,841,806,1647,1,1,6,0,1,216,0,66,128000
287,45,8212,3,1914,1950,0,203,661,864,864,0,864,1,0,5,0,1,200,0,0,58500
288,50,5000,5,1924,1950,0,218,808,1026,1026,665,1691,2,0,6,1,1,308,0,0,127000
289,0,7890,6,1939,1950,0,238,618,856,856,0,856,1,0,4,1,2,399,0,0,126000
290,60,7200,4,1967,1967,0,0,0,0,862,1788,2650,3,0,10,0,0,0,0,0,160000
291,51,9839,5,1931,1950,0,0,894,894,894,772,1666,1,0,7,1,0,0,0,156,100000
292,50,9638,6,1919,1990,0,0,804,804,1699,748,2447,2,0,10,1,1,336,272,0,169000
293,78,10452,7,1941,1985,371,426,850,1528,1225,908,2133,1,1,8,2,1,312,0,0,257500
294,78,15600,5,1950,1991,430,375,657,1032,1102,1075,2177,2,1,11,0,2,484,0,0,215000
295,66,9042,7,1941,2006,0,275,877,1152,1188,1152,2340,2,0,9,2,1,252,0,60,266500
296,100,17500,7,1959,2002,0,1406,496,1902,1902,0,1902,2,0,7,2,2,567,0,207,335000
297,85,19645,7,1994,2007,44,343,80,423,896,756,1652,2,1,6,0,2,473,0,0,203135
298,35,3907,8,1989,1989,0,747,235,982,1034,0,1034,1,0,4,1,2,598,141,36,185000
299,35,3907,8,1989,1989,0,76,1115,1191,1191,0,1191,2,0,5,1,2,531,112,81,162500
300,100,15602,7,1959,1997,0,1247,254,1501,1801,0,1801,2,0,6,2,2,484,0,54,289000
301,40,5436,4,1922,2007,0,735,61,796,796,358,1154,1,0,7,0,1,240,0,96,125500
302,58,8154,2,1941,1950,0,480,0,480,540,0,540,1,0,4,0,1,200,0,0,82000
303,50,9140,6,1921,1975,0,308,321,629,727,380,1107,1,0,5,0,1,625,0,56,110000
304,60,7500,4,1920,1950,0,0,698,698,698,430,1128,1,0,6,0,2,528,30,0,68400
305,66,8712,4,1900,1950,0,0,859,859,859,319,1178,1,0,7,0,1,384,68,0,102776
306,66,8712,5,1952,1952,0,0,540,540,1044,0,1044,1,0,4,0,2,504,0,0,55993
307,66,8712,4,1896,1950,0,0,756,756,952,0,952,1,0,5,0,1,330,0,0,50138
308,44,3811,8,2004,2005,186,1373,221,1594,1646,0,1646,2,0,5,1,2,525,128,53,246000
309,85,11050,8,1998,1999,0,615,434,1049,1036,880,1916,2,1,8,1,3,741,0,70,254900
310,74,9620,6,1977,1977,0,679,564,1243,1285,0,1285,2,0,6,1,2,473,375,26,190000
311,129,9196,7,2003,2003,0,0,1560,1560,1560,0,1560,2,0,7,0,2,573,100,150,201000
312,0,12328,6,1976,1976,335,539,473,1012,1034,0,1034,1,0,6,0,3,888,0,0,169900
313,0,12760,6,1976,1976,0,0,1958,1958,2048,0,2048,3,0,9,0,2,776,0,0,170000
314,0,57200,5,1948,1950,0,353,60,747,1687,0,1687,1,0,7,2,2,572,0,0,160000
315,88,11896,7,2008,2008,60,78,1258,1336,1346,0,1346,2,0,6,1,3,660,100,48,220000
316,73,9803,7,2009,2010,0,0,1214,1214,1214,0,1214,2,0,6,0,2,520,0,25,179781
317,73,9802,5,2006,2007,0,0,384,384,744,700,1444,2,1,7,0,2,400,100,0,174000
318,92,12003,8,2009,2010,84,0,774,774,774,1194,1968,2,1,8,1,3,680,0,75,269500
319,80,11316,7,2002,2003,44,624,193,817,824,1070,1894,2,1,8,1,2,510,0,40,214900
320,85,14191,8,2002,2002,0,0,967,967,993,915,1908,2,1,9,0,2,431,135,0,202900
321,89,13214,9,2008,2009,0,0,2002,2002,2018,0,2018,2,0,10,1,3,746,144,76,378500
322,85,15300,5,1965,1977,0,42,1026,1068,1264,0,1264,1,0,7,1,2,528,0,0,169000
323,93,10114,5,2004,2005,0,0,1430,1430,1430,0,1430,2,0,7,0,2,624,0,0,173500
324,94,9400,6,1971,1971,0,0,912,912,912,912,1824,2,2,8,0,0,0,128,0,139000
325,0,11875,5,1999,1999,0,0,1344,1344,1344,0,1344,2,0,7,1,2,686,328,0,166500
326,0,1974,4,1973,1973,0,334,212,546,546,546,1092,1,1,6,0,1,286,120,96,83500
327,31,2394,5,1973,1973,0,915,30,945,945,0,945,1,0,5,1,1,253,174,0,119500
328,36,2592,5,1976,1976,0,129,175,536,536,576,1112,1,1,4,0,1,336,182,0,85000
329,21,1476,4,1970,1970,0,176,370,546,546,546,1092,1,1,5,0,0,0,200,26,76000
330,21,1491,4,1972,1972,0,150,0,630,630,0,630,1,0,3,0,0,0,96,24,75500
331,21,1900,4,1970,1970,0,0,546,546,546,546,1092,1,1,5,0,0,0,0,0,88250
332,21,1890,4,1972,1972,0,294,252,546,546,546,1092,1,1,5,0,1,286,0,0,85500
333,50,6953,5,1971,2004,0,469,395,864,874,0,874,1,0,5,0,1,352,0,0,130000
334,0,26142,5,1962,1962,189,593,595,1188,1188,0,1188,1,0,6,0,1,312,261,39,157900
335,76,12887,5,1984,1984,0,207,36,833,833,0,833,1,0,5,0,2,495,431,0,149900
336,70,7700,5,1985,1986,0,0,1216,1216,1216,1216,2432,4,2,10,0,2,616,200,0,159000
337,63,10475,5,1991,1991,0,458,166,624,624,650,1274,1,1,6,0,2,576,22,0,136000
338,68,10544,5,1969,1969,0,476,388,864,864,615,1479,2,0,8,0,1,275,287,0,161000
339,76,9892,8,1994,1995,0,1341,54,1679,1803,0,1803,2,1,6,2,2,482,129,64,285000
340,74,12961,6,1993,1994,0,944,208,1152,1152,645,1797,2,1,7,1,2,616,162,312,231000
341,74,13008,6,1956,1956,0,564,318,882,882,0,882,1,0,5,0,1,502,0,0,124500
342,85,10200,6,1974,1974,440,844,590,1434,1434,0,1434,2,0,7,1,2,528,80,21,157000
343,75,13860,8,1972,1995,0,1410,542,1952,2000,704,2704,2,1,9,3,2,538,269,111,345000
344,88,10179,6,1997,1997,0,847,98,945,945,663,1608,2,1,7,1,2,470,252,30,189500
345,0,11792,8,2003,2003,188,850,158,1008,1008,1275,2283,2,1,9,1,3,632,120,46,270000
346,60,8400,7,1996,1997,32,284,100,384,958,670,1628,2,1,7,1,2,390,48,72,189000
347,42,14892,9,2006,2007,160,1320,426,1746,1746,0,1746,2,0,7,2,3,758,201,39,377500
348,0,8530,7,1995,1996,22,0,384,384,804,670,1474,2,1,7,1,2,400,120,72,168500
349,28,7296,8,2004,2005,0,1965,243,2208,2522,0,2522,2,0,8,1,2,564,182,57,375000
350,40,5664,8,2000,2000,0,1158,343,1501,1659,0,1659,2,0,5,1,2,499,212,59,278000
351,61,7380,8,1998,1998,0,341,1077,1418,1478,0,1478,2,0,5,0,2,495,168,43,240000
352,57,8013,8,1995,1996,0,741,846,1587,1734,0,1734,2,0,6,0,2,528,52,50,239500
353,57,8923,7,1998,1998,0,189,195,384,751,631,1382,2,1,7,1,2,396,256,0,177500
354,74,10141,7,1998,1998,40,0,832,832,885,833,1718,2,1,7,1,2,427,0,94,185000
355,60,7500,6,1998,1999,0,476,476,952,952,684,1636,2,1,7,1,2,440,0,84,191000
356,59,7837,6,1993,1994,0,0,799,799,799,772,1571,2,1,7,1,2,380,0,40,178000
357,0,9765,6,1993,1993,68,310,370,680,680,790,1470,2,1,6,1,2,420,232,63,185000
358,0,8803,6,1994,1995,0,600,107,707,707,809,1516,2,1,7,1,2,409,0,46,181316
359,58,7250,6,1993,1993,45,0,1181,1181,1190,0,1190,2,0,6,1,2,430,0,21,166000
360,0,9636,6,1992,1993,0,0,808,808,808,785,1593,2,1,7,1,2,389,342,40,178000
361,65,8125,6,1994,1995,0,0,702,702,702,779,1481,2,1,6,1,2,343,0,36,174000
362,0,9248,6,1992,1992,106,560,598,1158,1167,0,1167,2,0,6,0,2,400,120,26,173000
363,0,10762,7,1999,1999,344,694,284,978,1005,978,1983,2,1,9,1,2,490,0,0,225000
364,99,11851,7,1990,1990,0,0,1424,1424,1442,0,1442,2,0,5,0,2,500,0,34,180500
365,0,5814,8,1984,1984,0,1036,184,1220,1360,0,1360,1,0,4,1,2,565,63,0,187500
366,63,17423,9,2008,2009,748,1904,312,2216,2234,0,2234,2,0,9,1,3,1166,0,60,501837
367,80,11844,8,2008,2008,464,0,2046,2046,2046,0,2046,2,1,7,1,3,834,322,82,372500
368,124,16158,7,2005,2005,16,1274,256,1530,1530,0,1530,2,0,7,1,2,430,168,36,260000
369,85,11900,5,1977,1977,157,400,722,1122,946,988,1934,2,1,6,1,2,567,0,176,185000
370,94,13005,7,1980,1980,278,692,153,845,1153,1200,2353,2,1,10,1,2,484,288,195,260000
371,48,17043,6,1979,1998,0,0,1362,1362,1586,0,1586,2,0,7,1,2,435,192,0,181000
372,85,11900,7,1977,1977,209,822,564,1386,1411,0,1411,2,0,6,1,2,544,192,0,82500
373,0,16635,6,1977,2000,126,1246,356,1602,1602,0,1602,2,0,8,1,2,529,240,0,215000
374,0,13250,7,1978,1978,256,0,832,832,1154,896,2050,2,1,8,1,2,529,192,192,154000
375,80,10928,6,1978,1986,101,363,1064,1427,1671,0,1671,2,0,7,1,2,484,252,55,200000
376,0,12388,7,1980,1991,229,602,441,1043,1539,1134,2673,2,1,9,1,2,441,178,84,249000
377,0,14115,7,1980,1980,225,1036,336,1372,1472,0,1472,2,0,6,2,2,588,233,48,187500
378,80,11088,6,1978,1998,144,832,308,1140,1707,0,1707,2,0,7,1,2,479,0,0,184000
379,80,9600,8,1981,1981,0,1104,1420,2524,2524,0,2524,2,1,9,1,2,542,474,120,278000
380,82,11880,7,1978,1978,206,704,567,1271,1601,0,1601,2,0,7,1,2,478,0,0,157000
381,80,10400,7,1976,1976,189,0,1090,1090,1370,0,1370,2,0,6,1,2,479,0,0,152000
382,0,10304,5,1976,1976,44,381,399,780,1088,780,1868,2,1,9,1,2,484,448,96,197500
383,70,7000,7,2003,2003,0,622,304,926,1016,868,1884,2,1,7,1,2,581,0,35,240900
384,75,8004,8,2009,2009,110,544,288,832,832,1103,1935,2,1,8,0,2,552,0,150,263435
385,0,7500,8,2000,2001,0,0,1058,1058,1058,816,1874,2,1,7,1,2,588,0,134,220000
386,0,8470,8,2002,2002,0,225,471,972,972,839,1811,2,1,7,1,2,565,225,48,235000
387,0,9373,5,1975,1975,161,1333,120,1621,1621,0,1621,2,0,7,2,2,478,0,0,213000
388,78,10140,6,1974,1974,196,888,228,1116,1116,0,1116,2,0,6,1,2,528,0,0,167900
389,85,11050,7,1975,1975,0,636,540,1176,1193,0,1193,2,0,5,1,2,506,40,0,158000
390,78,10140,6,1974,1974,174,0,1064,1064,1350,0,1350,2,0,7,1,2,478,0,0,165000
391,0,10448,6,1972,1972,333,0,689,689,1378,741,2119,2,1,7,1,2,583,0,104,158000
392,60,9000,5,1974,1974,0,0,896,896,896,896,1792,2,2,8,0,0,0,32,45,136000
393,0,8750,5,1970,1970,76,828,174,1002,1002,0,1002,1,0,5,0,2,902,0,0,148500
394,61,7930,6,1969,2005,0,439,115,1026,1026,0,1026,1,0,5,0,2,440,171,48,156000
395,0,7830,5,1970,1970,0,0,1180,1180,1180,0,1180,1,1,6,0,2,477,0,45,128000
396,0,8510,5,1971,1971,178,500,543,1043,1050,0,1050,1,1,6,0,1,336,0,0,143000
397,60,7038,4,1970,1970,0,726,138,864,864,0,864,1,0,5,0,2,576,210,0,76500
398,60,6960,4,1970,1970,0,375,250,864,864,0,864,1,0,5,0,2,660,96,0,120500
399,70,8120,4,1970,1970,0,191,673,864,864,0,864,1,0,5,0,2,463,0,0,124500
400,70,10500,4,1971,1971,0,524,160,864,864,0,864,1,0,4,0,2,576,216,0,97000
401,60,9000,4,1971,2006,0,240,624,864,864,0,864,1,0,5,0,2,576,200,0,130000
402,21,1680,6,1973,1973,504,254,229,483,483,504,987,1,1,5,0,1,264,0,0,111000
403,24,2368,5,1970,1970,312,765,0,765,765,600,1365,1,1,7,0,2,440,0,36,125000
404,21,1680,5,1971,1971,142,0,630,630,630,672,1302,2,1,6,0,1,280,0,0,112000
405,21,1680,6,1972,1972,425,110,79,483,483,504,987,1,1,5,0,1,288,0,0,97000
406,21,1680,6,1972,2007,510,162,321,483,483,504,987,1,1,5,0,1,264,250,0,118000
407,21,1680,5,1972,1972,268,231,399,630,630,672,1302,2,1,6,0,1,264,185,0,119500
408,0,4928,6,1976,1976,0,958,0,958,958,0,958,2,0,5,0,2,440,0,60,143750
409,24,2308,6,1976,1976,0,306,498,804,804,744,1548,2,1,7,1,2,440,108,0,146000
410,24,2280,6,1976,1976,0,566,289,855,855,601,1456,2,1,7,1,2,440,87,0,148500
411,24,2280,7,1975,1975,0,435,0,1057,1055,0,1055,2,0,4,1,2,440,0,27,123000
412,24,2308,6,1974,1974,0,257,103,855,855,467,1322,2,1,6,1,2,440,260,0,147000
413,24,2349,6,1977,1977,0,389,466,855,855,601,1456,2,1,6,1,2,440,0,28,137900
414,24,2364,6,1978,1978,0,320,484,804,804,744,1548,2,1,7,1,2,440,108,0,147000
415,24,2289,6,1978,1978,0,311,544,855,855,586,1441,2,1,7,1,2,440,28,0,148500
416,24,2364,6,1978,1978,0,279,576,855,855,601,1456,2,1,6,1,2,440,147,0,138000
417,24,2104,7,1976,1976,0,536,300,836,836,0,836,1,0,5,0,1,345,150,20,128500
418,65,7150,5,1967,1967,60,432,460,892,892,0,892,1,0,5,0,1,288,0,0,100000
419,0,10710,5,1966,2004,165,644,220,864,1120,0,1120,1,0,5,1,2,656,0,162,148800
420,96,12456,10,2006,2007,230,1172,528,1700,1718,0,1718,2,0,7,1,3,786,216,48,337500
421,110,14257,9,2007,2007,726,1360,416,1776,1794,978,2772,3,1,10,3,3,754,135,64,462000
422,104,13518,9,2008,2009,860,0,1926,1926,1966,1174,3140,3,1,11,2,3,820,144,78,485000
423,105,15431,10,2008,2008,200,1767,788,3094,2402,0,2402,2,0,10,2,3,672,0,72,555000
424,108,13173,9,2006,2007,300,1572,80,1652,1652,0,1652,2,0,6,2,2,840,404,102,325000
425,110,14230,8,2007,2007,640,0,1566,1566,1600,0,1600,2,0,7,1,3,890,0,56,256300
426,98,12704,8,2008,2009,306,0,2042,2042,2042,0,2042,2,1,8,1,3,1390,0,90,253293
427,95,12350,9,2009,2009,0,986,379,1365,1365,1325,2690,2,1,8,1,3,864,0,197,398800
428,96,11308,9,2008,2008,154,936,168,1104,1130,1054,2184,2,1,10,1,3,836,0,102,335000
429,95,12350,9,2008,2008,450,1232,788,2020,2020,0,2020,2,0,7,1,3,896,192,98,404000
430,94,12220,10,2009,2009,305,1436,570,2006,2020,0,2020,2,1,9,1,3,900,156,54,402861
431,97,13478,10,2008,2008,420,1338,384,1722,1728,568,2296,2,1,10,1,3,842,382,274,451950
432,105,13693,10,2007,2007,472,2288,342,2630,2674,0,2674,2,1,8,2,3,762,360,50,610000
433,107,13891,9,2008,2009,424,0,1734,1734,1734,1088,2822,3,1,12,1,3,1020,52,170,582933
434,95,11578,9,2008,2008,302,0,1736,1736,1736,0,1736,2,0,7,1,3,834,319,90,360000
435,129,16870,8,2004,2005,238,1531,251,1782,1782,0,1782,2,0,7,2,3,932,99,82,296000
436,59,23303,8,2007,2007,20,1230,278,1508,1508,1012,2520,2,1,10,1,3,640,192,273,409900
437,87,11146,8,2006,2006,250,0,1709,1709,1717,0,1717,2,0,7,1,3,908,169,39,255500
438,87,10367,9,2008,2008,284,1015,724,1739,1743,0,1743,2,0,8,1,3,927,168,45,335000
439,76,9591,8,2004,2005,262,1088,625,1713,1713,0,1713,2,0,7,1,3,856,0,26,274900
440,77,10872,9,2006,2006,122,1037,467,1504,1531,0,1531,2,0,6,1,3,700,184,52,300000
441,102,13514,9,2008,2008,285,1142,632,1774,1808,0,1808,2,0,7,1,3,850,200,26,324000
442,74,8834,9,2004,2005,216,1170,292,1462,1462,762,2224,2,1,10,1,3,738,184,0,350000
443,107,11362,8,2004,2005,42,1039,797,1836,1836,0,1836,2,0,7,1,3,862,125,185,280000
444,85,10655,8,2003,2004,296,1124,1603,3206,1629,0,1629,2,0,7,1,3,880,0,0,284000
445,90,12878,7,2003,2004,418,1262,498,1760,1760,0,1760,2,0,8,1,2,583,165,190,269500
446,79,9541,7,2009,2009,268,0,1502,1502,1502,0,1502,2,0,7,0,2,644,0,114,233170
447,103,13472,10,2003,2003,922,56,2336,2392,2392,0,2392,2,0,8,1,3,968,248,105,386250
448,110,15274,9,2003,2003,724,1972,480,2452,2452,0,2452,2,0,10,1,3,886,0,116,445000
449,96,13262,8,2003,2004,186,0,1082,1082,1105,1295,2400,3,1,10,1,3,730,114,40,290000
450,70,9658,8,2006,2006,383,0,1598,1598,1606,0,1606,2,0,6,1,3,871,230,60,255900
451,47,6904,6,2005,2005,240,836,522,1358,1358,0,1358,2,0,6,1,2,484,192,36,213000
452,34,5381,6,2005,2005,135,900,406,1306,1306,0,1306,2,0,5,1,2,624,170,63,196000
453,34,5122,6,2005,2005,135,881,425,1306,1306,0,1306,2,0,5,1,2,624,170,63,184500
454,80,10307,7,2007,2008,176,876,474,1350,1358,0,1358,2,0,6,1,2,484,192,26,212500
455,34,5001,7,2007,2008,166,904,410,1314,1314,0,1314,2,0,6,1,2,626,172,62,230000
456,100,14836,10,2004,2005,730,2146,346,2492,2492,0,2492,2,1,8,1,3,949,226,235,552000
457,117,15262,8,2003,2004,470,1557,643,2200,2200,0,2200,2,1,8,1,3,685,208,55,382500
458,44,7390,9,2008,2009,308,800,1084,1884,1884,0,1884,2,0,6,1,2,649,231,90,320000
459,48,6472,9,2008,2008,500,0,1451,1451,1456,0,1456,2,0,6,1,2,539,192,42,248500
460,129,16770,8,2002,2003,270,1196,516,1712,1712,0,1712,2,0,8,1,3,701,218,183,286500
461,48,6240,8,2006,2006,176,863,461,1324,1324,0,1324,2,0,6,1,2,550,192,38,254000
462,48,3480,7,2003,2003,163,0,1405,1405,1405,0,1405,2,0,6,1,2,478,148,36,173000
463,36,2268,7,2003,2004,106,567,197,764,764,862,1626,2,0,6,0,2,474,0,27,173000
464,63,10928,7,2005,2005,0,0,728,728,728,728,1456,2,1,8,1,2,390,100,0,184000
465,57,8918,6,2005,2006,0,0,745,745,745,745,1490,2,1,7,1,2,392,36,20,167800
466,149,12589,6,2005,2005,0,0,742,742,742,742,1484,2,1,8,1,2,390,36,24,174000
467,122,11911,6,2005,2005,0,0,684,684,684,876,1560,2,1,6,1,2,400,100,38,174000
468,53,3684,7,2007,2007,130,0,1373,1373,1555,0,1555,2,0,7,1,3,660,143,20,174000
469,51,3635,7,2007,2007,130,988,398,1386,1569,0,1569,2,0,7,1,3,660,143,20,175900
470,43,3182,7,2005,2006,16,16,1357,1373,1555,0,1555,2,0,7,1,2,430,143,20,192500
471,43,3182,7,2005,2006,16,16,1330,1346,1504,0,1504,2,0,7,1,2,457,156,0,181000
472,43,3182,7,2005,2006,16,16,1204,1220,1220,0,1220,2,0,5,1,2,397,100,16,180000
473,43,3182,7,2005,2006,11,16,1129,1145,1145,0,1145,2,0,5,1,2,397,100,16,160200
474,71,7795,7,2004,2005,0,425,291,716,716,716,1432,2,1,6,1,2,432,100,51,188500
475,0,8068,6,2002,2002,0,0,1010,1010,1010,1257,2267,2,1,8,1,2,390,120,46,200000
476,59,9434,7,2004,2005,0,0,384,384,744,630,1374,2,1,6,1,2,400,100,0,170000
477,62,7984,7,2004,2005,200,0,868,868,868,762,1630,2,1,7,1,2,436,120,48,189500
478,0,7750,8,2002,2002,0,353,55,408,779,640,1419,2,1,7,1,2,527,120,0,184100
479,61,10125,7,2004,2004,0,0,846,846,846,748,1594,2,1,7,1,2,434,300,48,195500
480,0,8965,7,2003,2003,0,652,130,782,806,683,1489,2,1,8,1,2,400,0,75,192000
481,0,8174,7,2003,2003,0,494,204,698,698,644,1342,2,1,7,1,2,393,100,56,178000
482,34,5063,7,2007,2008,166,904,410,1314,1314,0,1314,2,0,6,1,2,626,172,62,207500
483,0,8795,7,2000,2000,0,300,652,952,980,1276,2256,2,1,8,1,2,554,224,54,236000
484,0,12891,8,2002,2002,0,651,219,870,878,1126,2004,2,1,8,1,3,644,0,48,257500
485,0,12224,6,2000,2000,40,695,297,992,1022,1032,2054,2,1,7,1,2,390,24,48,244000
486,61,9734,7,2004,2004,0,241,30,384,744,630,1374,2,1,7,0,2,400,0,0,167000
487,60,8123,6,2000,2000,16,0,982,982,1007,793,1800,2,1,7,1,2,463,100,63,179000
488,42,8433,6,2000,2000,0,683,111,794,819,695,1514,2,1,7,1,2,394,0,72,190000
489,62,7750,7,1999,2000,0,0,384,384,774,656,1430,2,1,7,1,2,400,0,0,156000
490,0,15896,7,1999,1999,210,913,264,1177,1223,1089,2312,2,1,8,1,3,658,298,0,245000
491,0,24682,6,1999,1999,0,0,841,841,892,783,1675,2,1,7,1,2,502,0,103,181000
492,0,8755,7,1999,1999,298,772,220,992,1022,1038,2060,2,1,8,1,2,390,0,0,214000
493,64,7848,7,1999,1999,0,0,384,384,774,656,1430,2,1,7,1,2,410,0,0,168000
494,82,9430,8,1999,1999,673,1163,89,1252,1268,1097,2365,2,1,8,1,3,856,0,128,337000
495,174,15138,8,1995,1996,506,689,773,1462,1490,1304,2794,2,1,9,1,3,810,0,146,403000
496,106,12720,8,2000,2000,150,1173,282,1455,1466,1221,2687,2,1,10,2,3,810,252,30,327000
497,0,16545,8,1998,1998,731,781,503,1284,1310,1140,2450,2,1,7,1,3,1069,0,126,340000
498,98,12203,8,1998,1999,975,854,371,1225,1276,1336,2612,2,1,8,1,3,676,250,0,336000
499,79,10208,7,1996,1997,921,0,1264,1264,1277,1067,2344,2,1,7,1,3,889,220,0,265000
500,0,10750,8,1994,1995,634,236,262,2024,2063,0,2063,2,0,7,2,3,815,182,56,315000
501,90,9900,7,1993,1993,256,987,360,1347,1372,1274,2646,2,1,9,1,3,656,340,60,260000
502,79,9085,7,1995,1996,286,816,254,1070,1094,967,2061,2,1,7,1,2,647,296,102,260000
503,0,11692,8,1993,1994,372,624,549,1173,1215,1017,2232,2,1,8,1,2,623,173,165,263550
504,52,46589,8,1994,2005,528,1361,88,1629,1686,762,2448,2,1,8,1,3,711,517,76,402000
505,0,29959,7,1994,1994,0,595,378,973,979,871,1850,2,1,7,1,2,467,168,98,248000
506,74,9612,8,2008,2009,72,0,1468,1468,1468,0,1468,2,0,6,1,3,898,210,150,244600
507,86,11194,8,2008,2008,240,0,1696,1696,1696,0,1696,2,0,7,0,3,972,120,56,275000
508,78,10206,8,2008,2008,294,0,1614,1614,1658,0,1658,2,1,7,1,3,726,144,44,257500
509,78,9262,8,2008,2009,194,0,1573,1573,1578,0,1578,2,0,7,1,3,840,0,36,287090
510,85,10130,8,2007,2007,260,1294,408,1702,1702,0,1702,2,0,7,1,3,844,0,69,275500
511,76,9139,8,2006,2006,206,379,1043,1422,1432,0,1432,2,0,7,1,2,492,297,50,245000
512,75,9675,7,2005,2005,0,341,772,1113,1113,858,1971,2,1,8,1,2,689,0,48,253000
513,85,11128,9,2005,2006,198,2158,300,2458,2490,0,2490,2,0,9,2,3,795,70,226,468000
514,72,8640,7,2009,2009,0,822,78,900,932,920,1852,2,1,7,1,2,644,168,108,252678
515,75,9000,8,2008,2008,0,0,768,768,786,804,1590,2,1,6,0,2,676,0,30,210000
516,75,7862,6,2009,2009,0,27,1191,1218,1218,0,1218,2,0,4,0,2,676,0,102,208300
517,90,7993,7,2008,2009,0,0,1436,1436,1436,0,1436,2,0,6,0,2,529,0,121,225000
518,72,8640,8,2009,2009,72,936,364,1300,1314,0,1314,2,0,6,0,2,552,135,112,229456
519,72,8640,7,2008,2008,0,0,1402,1402,1402,0,1402,2,0,7,0,2,625,205,126,229800
520,112,12606,9,2007,2008,120,0,1530,1530,1530,0,1530,2,0,7,1,3,984,212,136,250000
521,85,9187,9,2009,2009,162,1121,645,1766,1766,0,1766,2,1,7,1,3,478,195,130,370878
522,75,7500,8,2006,2007,238,24,1348,1372,1448,0,1448,2,0,6,1,2,692,0,140,238500
523,85,11003,10,2008,2008,160,765,252,1017,1026,981,2007,2,1,10,1,3,812,168,52,310000
524,84,10603,8,2006,2006,121,682,218,900,909,886,1795,2,1,8,1,3,782,168,45,270000
525,85,10574,8,2005,2006,0,0,1082,1082,1082,871,1953,2,1,9,1,3,1043,160,50,252000
526,65,8125,7,2006,2007,100,812,280,1092,1112,438,1550,2,0,7,0,2,438,0,168,241000
527,65,8125,8,2008,2009,288,0,1836,1836,1836,0,1836,2,0,8,1,2,517,0,175,264500
528,85,10625,7,2006,2007,0,1430,222,1652,1662,0,1662,2,0,8,1,3,711,168,120,291000
529,75,9375,7,2003,2004,0,0,912,912,912,1182,2094,2,1,8,1,2,615,182,182,263000
530,62,7500,7,2004,2005,0,410,811,1221,1221,0,1221,2,0,6,0,2,400,0,113,185000
531,68,8736,7,2003,2004,0,771,422,1553,1553,0,1553,2,0,6,0,2,588,192,88,234500
532,65,8127,7,2003,2003,0,410,402,812,812,841,1653,2,1,6,0,2,628,0,45,209000
533,80,9605,7,2007,2007,0,0,1218,1218,1218,0,1218,1,1,6,0,2,576,0,178,159000
534,63,7500,7,2006,2006,0,54,1087,1141,1141,0,1141,1,1,6,0,2,484,182,0,152000
535,63,7500,6,2004,2004,0,0,1158,1158,1158,0,1158,1,1,5,0,0,0,0,50,143500
536,96,10628,7,2004,2004,0,0,835,835,871,941,1812,2,1,8,0,2,478,146,91,193000
537,76,10141,8,2004,2004,264,516,222,1512,1512,0,1512,2,0,6,0,3,845,210,36,203000
538,67,10083,7,2003,2003,0,833,343,1176,1200,0,1200,2,0,5,0,2,555,0,41,184900
539,63,13072,7,2004,2005,0,0,1114,1114,1114,0,1114,1,1,6,0,2,576,248,102,159000
540,63,13072,5,2004,2004,0,0,1114,1114,1114,0,1114,1,1,6,0,0,0,0,39,142000
541,60,12450,5,2003,2004,0,836,278,1114,1114,0,1114,2,0,6,0,2,576,0,42,153000
542,61,7328,7,2008,2009,140,0,1450,1450,1450,0,1450,2,0,6,0,3,788,0,93,224243
